SHIP_ID,SHIP_TYPE,ROUTE_ID,MONTH,DISTANCE,WEATHER_CONDITIONS,ENGINE_EFFICIENCY,Actual_Fuel_L,Predicted_Fuel_L,Fuel_Error_L,Actual_CO2_kg,Predicted_CO2_kg,CO2_Error_kg
NG092,TYPE2,ROUTE3,January,150.46,Moderate,87.33,3586.36,4098.604000000001,512.244000000001,9536.72,11211.872800000003,1675.1528000000035
NG092,TYPE2,ROUTE3,February,145.65,Calm,90.73,4228.53,4049.8473000000063,178.68269999999347,11561.88,11272.843099999996,289.0369000000028
NG092,TYPE2,ROUTE1,March,117.93,Moderate,91.9,3498.16,3305.1381999999985,193.02180000000135,9897.54,9355.10270000001,542.4372999999905
NG092,TYPE2,ROUTE3,April,172.62,Moderate,72.05,3645.56,3813.914899999999,168.3548999999989,10432.15,10756.134600000012,323.9846000000125
NG092,TYPE2,ROUTE1,May,86.3,Moderate,83.89,2437.63,2342.5504000000014,95.07959999999866,6987.97,6635.2556999999915,352.71430000000873
NG092,TYPE2,ROUTE4,June,54.9,Moderate,76.39,1136.12,1216.708499999999,80.58849999999916,2946.21,3246.9629000000014,300.7529000000013
NG092,TYPE2,ROUTE3,July,92.52,Moderate,93.89,2449.41,2427.887200000001,21.522799999998824,7132.7,6977.5571999999975,155.14280000000235
NG092,TYPE2,ROUTE3,August,192.28,Stormy,92.08,4537.87,4681.944599999997,144.0745999999972,12289.2,12602.00179999998,312.80179999997927
NG092,TYPE2,ROUTE1,September,56.93,Stormy,79.85,1354.49,1447.2298999999985,92.73989999999844,3727.43,4087.7999000000023,360.3699000000024
NG092,TYPE2,ROUTE4,October,160.58,Stormy,84.35,4793.45,4219.5137,573.9362999999994,14333.11,11781.924399999996,2551.1856000000043
NG092,TYPE2,ROUTE4,November,53.58,Moderate,89.49,1493.06,1316.7720999999992,176.28790000000072,4311.16,3716.2399999999993,594.9200000000005
NG092,TYPE2,ROUTE2,December,175.22,Moderate,77.41,5109.36,5032.0333999999975,77.32660000000214,14751.83,14260.815999999993,491.0140000000065
NG093,TYPE2,ROUTE4,January,74.99,Calm,92.18,1698.4,1750.4022999999981,52.00229999999806,4800.45,4865.429100000004,64.97910000000411
NG093,TYPE2,ROUTE4,February,81.1,Calm,73.74,1676.37,1880.4219999999984,204.05199999999854,4551.99,5068.587999999996,516.5979999999963
NG093,TYPE2,ROUTE2,March,128.07,Moderate,77.46,2757.52,2945.3644999999988,187.8444999999988,7080.94,7869.390799999986,788.450799999986
NG093,TYPE2,ROUTE1,April,154.35,Calm,81.47,3306.69,3565.5501000000013,258.86010000000124,9001.61,9774.178599999992,772.5685999999914
NG093,TYPE2,ROUTE2,May,62.4,Moderate,89.19,1532.24,1508.6255,23.614499999999907,4508.11,4383.778199999993,124.3318000000063
NG093,TYPE2,ROUTE4,June,137.36,Moderate,75.74,4084.15,3941.6229999999987,142.5270000000014,12004.96,10414.710499999992,1590.2495000000072
NG093,TYPE2,ROUTE1,July,88.13,Calm,90.36,2396.21,2120.0999000000006,276.1100999999994,6237.38,6146.7268,90.65319999999974
NG093,TYPE2,ROUTE3,August,107.32,Stormy,81.78,2272.15,2434.667899999996,162.51789999999573,5827.09,6420.282600000003,593.192600000003
NG093,TYPE2,ROUTE3,September,98.99,Stormy,82.2,2335.15,2439.2699999999977,104.11999999999762,6320.38,6648.8101000000015,328.4301000000014
NG093,TYPE2,ROUTE4,October,62.6,Calm,75.0,1657.06,1396.1085999999996,260.9514000000004,4584.55,3939.1960999999997,645.3539000000005
NG093,TYPE2,ROUTE1,November,183.26,Stormy,86.44,5053.0,4935.8003,117.19970000000012,14336.02,13967.77550000001,368.2444999999898
NG093,TYPE2,ROUTE3,December,186.24,Moderate,88.95,4126.02,4423.450300000001,297.4303000000009,11848.02,12384.041700000007,536.0217000000066
NG094,TYPE1,ROUTE2,January,90.65,Stormy,83.06,2783.15,2738.8463999999985,44.30360000000155,7069.54,7148.8498999999965,79.30989999999656
NG094,TYPE1,ROUTE4,February,48.59,Moderate,76.16,1534.2,1504.1812000000002,30.01879999999983,3988.68,3912.0056999999942,76.67430000000559
NG094,TYPE1,ROUTE1,March,83.5,Calm,85.25,2747.89,2680.7903000000038,67.09969999999612,6890.03,6725.11770000001,164.91229999998995
NG094,TYPE1,ROUTE4,April,119.57,Moderate,78.39,3891.75,3719.113999999999,172.63600000000088,11542.58,10223.900299999998,1318.6797000000024
NG094,TYPE1,ROUTE2,May,60.98,Moderate,71.3,1696.71,1729.8149000000005,33.1049000000005,4274.08,4385.6910000000025,111.6110000000026
NG094,TYPE1,ROUTE3,June,81.81,Calm,93.57,2093.66,2270.8812000000016,177.22120000000177,5370.7,5895.564100000002,524.8641000000025
NG094,TYPE1,ROUTE4,July,110.71,Calm,93.43,3845.02,3678.6859000000013,166.33409999999867,11138.28,10510.25910000001,628.0208999999904
NG094,TYPE1,ROUTE4,August,121.72,Moderate,92.94,3831.8,3584.651799999998,247.14820000000236,10048.57,10092.870399999996,44.30039999999644
NG094,TYPE1,ROUTE1,September,142.86,Stormy,75.35,4884.56,4474.060299999996,410.49970000000485,13363.5,12363.3446,1000.1553999999996
NG094,TYPE1,ROUTE1,October,103.58,Moderate,76.28,2959.76,3246.287200000002,286.5272000000018,7488.96,8778.3922,1289.4322000000002
NG094,TYPE1,ROUTE2,November,144.37,Moderate,82.7,4870.22,4710.71819999999,159.50180000001,14012.52,13358.135000000004,654.3849999999966
NG094,TYPE1,ROUTE4,December,149.15,Calm,91.1,3895.54,4056.5654999999947,161.02549999999474,10065.87,10941.741000000005,875.8710000000046
NG095,TYPE1,ROUTE2,January,136.93,Moderate,89.91,3806.64,3795.763899999999,10.87610000000086,10385.96,10551.982100000005,166.0221000000056
NG095,TYPE1,ROUTE3,February,88.8,Calm,82.53,2674.29,2691.127600000001,16.837600000001203,6995.11,7141.63359999999,146.52359999999044
NG095,TYPE1,ROUTE2,March,60.34,Calm,84.82,1905.53,1811.4123999999993,94.11760000000072,5705.65,5262.729900000007,442.920099999993
NG095,TYPE1,ROUTE4,April,32.47,Calm,84.33,1024.21,990.8316000000012,33.378399999998805,2905.11,2788.5382999999956,116.57170000000451
NG095,TYPE1,ROUTE4,May,68.69,Moderate,93.0,2319.58,2223.1205999999966,96.45940000000337,6734.34,6292.364400000003,441.97559999999703
NG095,TYPE1,ROUTE2,June,21.11,Calm,73.01,721.9,694.2753000000001,27.624699999999848,1819.61,1798.7290999999987,20.880900000001247
NG095,TYPE1,ROUTE3,July,133.48,Stormy,80.55,4108.29,3909.059999999997,199.23000000000275,11145.18,11026.33900000001,118.84099999998944
NG095,TYPE1,ROUTE4,August,61.37,Stormy,83.42,1970.45,1939.7109000000012,30.73909999999887,5186.55,5122.013499999995,64.53650000000562
NG095,TYPE1,ROUTE4,September,21.02,Stormy,92.55,544.52,588.2615999999992,43.741599999999266,1402.74,1596.8951000000004,194.1551000000004
NG095,TYPE1,ROUTE4,October,30.86,Calm,93.78,795.85,853.4880000000011,57.63800000000106,2162.22,2311.5618000000013,149.3418000000015
NG095,TYPE1,ROUTE2,November,58.52,Moderate,94.66,1944.49,1832.6843999999985,111.8056000000015,5633.39,5248.581400000005,384.80859999999575
NG095,TYPE1,ROUTE4,December,143.98,Calm,75.9,4230.35,3892.0966999999987,338.2533000000017,12110.97,10451.493599999998,1659.4764000000014
NG096,TYPE3,ROUTE2,January,90.07,Calm,83.13,1643.8,1588.094299999999,55.70570000000089,4177.75,4290.725300000003,112.97530000000279
NG096,TYPE3,ROUTE3,February,104.75,Calm,78.14,1529.23,1587.1673000000003,57.93730000000028,4346.19,4561.310700000001,215.1207000000013
NG096,TYPE3,ROUTE2,March,168.82,Moderate,87.8,2517.72,2483.916399999999,33.80360000000064,6599.34,6430.704900000003,168.63509999999678
NG096,TYPE3,ROUTE3,April,171.93,Moderate,80.69,1925.52,2017.3147999999974,91.7947999999974,5267.3,5664.499499999998,397.1994999999979
NG096,TYPE3,ROUTE4,May,118.67,Moderate,78.91,1885.6,1969.9313000000018,84.33130000000187,4954.32,5213.490800000002,259.1708000000026
NG096,TYPE3,ROUTE4,June,21.42,Moderate,71.97,237.88,265.6108000000002,27.730800000000215,615.68,692.4232999999995,76.74329999999952
NG096,TYPE3,ROUTE3,July,195.28,Calm,81.38,3310.69,3398.111999999999,87.42199999999912,9584.45,9643.59639999999,59.146399999988716
NG096,TYPE3,ROUTE2,August,44.06,Calm,81.73,855.01,813.1923999999998,41.8176000000002,2183.19,2131.416200000001,51.77379999999903
NG096,TYPE3,ROUTE1,September,95.11,Moderate,86.8,1837.37,1649.7192999999984,187.6507000000015,5231.88,4630.989800000003,600.8901999999971
NG096,TYPE3,ROUTE4,October,138.09,Moderate,88.86,1380.9,1711.3765999999978,330.4765999999977,4000.98,4793.187899999995,792.2078999999953
NG096,TYPE3,ROUTE4,November,81.49,Stormy,80.39,1538.19,1346.8003000000008,191.38969999999927,4219.42,3664.6841999999997,554.7358000000004
NG096,TYPE3,ROUTE2,December,157.85,Moderate,85.78,2487.33,2475.8223999999964,11.50760000000355,6948.34,6928.702700000005,19.637299999994866
NG097,TYPE2,ROUTE4,January,61.79,Calm,74.4,1321.95,1406.5531999999994,84.60319999999933,3543.18,3773.1806999999967,230.00069999999687
NG097,TYPE2,ROUTE3,February,182.5,Calm,84.02,4670.49,4559.7481,110.74189999999999,13733.9,12867.865500000013,866.034499999987
NG097,TYPE2,ROUTE4,March,113.34,Calm,74.98,3096.19,3042.146000000001,54.04399999999896,8236.87,8107.657999999999,129.21200000000135
NG097,TYPE2,ROUTE4,April,85.65,Moderate,88.95,2452.83,2333.339,119.49099999999999,6883.49,6517.8695,365.6205
NG097,TYPE2,ROUTE1,May,148.86,Stormy,70.25,3307.48,3429.509899999999,122.02989999999909,9172.08,9365.079199999986,192.99919999998565
NG097,TYPE2,ROUTE3,June,164.39,Calm,75.4,3524.04,3832.141199999997,308.1011999999969,9320.88,10203.963600000003,883.0836000000036
NG097,TYPE2,ROUTE4,July,119.05,Calm,87.62,3416.24,3268.9379999999965,147.30200000000332,10224.84,9395.027199999991,829.8128000000088
NG097,TYPE2,ROUTE4,August,52.56,Stormy,77.32,1419.24,1390.4478000000008,28.792199999999184,3732.3,3750.606899999995,18.30689999999504
NG097,TYPE2,ROUTE1,September,158.36,Stormy,74.91,4570.2,4372.918700000004,197.281299999996,12345.24,11920.853799999997,424.38620000000265
NG097,TYPE2,ROUTE4,October,108.0,Calm,77.77,2533.47,2642.2851,108.81510000000026,7178.08,7419.253899999994,241.17389999999432
NG097,TYPE2,ROUTE2,November,173.47,Moderate,76.9,3601.39,4808.804900000004,1207.4149000000039,9937.12,13034.917599999986,3097.7975999999853
NG097,TYPE2,ROUTE2,December,101.87,Moderate,73.78,2406.96,2505.5412999999985,98.58129999999846,6145.38,6588.286100000003,442.9061000000029
NG098,TYPE4,ROUTE3,January,258.1,Stormy,88.54,10645.34,10600.806899999994,44.533100000006016,29836.94,29454.124199999966,382.81580000003305
NG098,TYPE4,ROUTE2,February,154.45,Moderate,75.97,6451.83,6016.247700000002,435.5822999999982,17408.53,16318.91540000002,1089.614599999979
NG098,TYPE4,ROUTE2,March,231.15,Stormy,83.24,11515.41,10462.983700000008,1052.426299999992,33303.18,29956.097000000023,3347.082999999977
NG098,TYPE4,ROUTE4,April,85.55,Moderate,78.25,4033.13,3384.3211999999994,648.8088000000007,10949.78,9228.592199999992,1721.1878000000088
NG098,TYPE4,ROUTE4,May,458.6,Stormy,77.01,19850.2,19801.179399999975,49.0206000000253,55944.19,55315.58400000006,628.6059999999416
NG098,TYPE4,ROUTE4,June,306.63,Stormy,78.56,11197.49,13225.816100000002,2028.326100000002,29374.7,36979.229799999994,7604.529799999993
NG098,TYPE4,ROUTE2,July,59.63,Stormy,73.43,2627.45,2646.923900000003,19.47390000000314,7823.19,7534.435999999987,288.75400000001264
NG098,TYPE4,ROUTE1,August,186.6,Stormy,83.1,6118.08,7003.737500000002,885.6575000000021,15629.37,19400.6877,3771.317699999998
NG098,TYPE4,ROUTE2,September,193.61,Calm,89.47,7705.56,7313.05450000001,392.5054999999902,21396.09,20656.44000000003,739.6499999999687
NG098,TYPE4,ROUTE2,October,463.72,Calm,82.44,16628.78,17260.783600000002,632.0036000000036,42143.32,44992.99830000001,2849.678300000007
NG098,TYPE4,ROUTE3,November,81.68,Stormy,78.3,3169.97,3296.168099999996,126.19809999999597,8824.29,9024.573300000004,200.28330000000278
NG098,TYPE4,ROUTE1,December,56.97,Stormy,70.06,2726.68,2644.4673999999964,82.21260000000348,6889.4,6794.166600000005,95.23339999999462
NG099,TYPE4,ROUTE4,January,66.84,Stormy,89.61,2565.72,2778.7594999999997,213.03949999999986,7522.32,7989.370999999993,467.0509999999931
NG099,TYPE4,ROUTE2,February,381.96,Calm,85.12,12970.85,14114.337200000009,1143.4872000000087,37498.24,40881.86510000006,3383.625100000063
NG099,TYPE4,ROUTE2,March,363.68,Stormy,86.87,12802.55,14233.030500000017,1430.4805000000179,34976.27,39288.222000000016,4311.952000000019
NG099,TYPE4,ROUTE1,April,333.76,Calm,70.7,14351.64,14211.69929999999,139.9407000000101,37793.69,40017.2923,2223.6022999999986
NG099,TYPE4,ROUTE3,May,437.8,Stormy,77.9,13673.2,14829.735999999983,1156.5359999999819,40889.77,42401.4571,1511.6871000000028
NG099,TYPE4,ROUTE3,June,69.56,Calm,92.39,2858.44,2876.4974000000016,18.057400000001508,7289.6,7685.10159999999,395.5015999999896
NG099,TYPE4,ROUTE4,July,332.91,Calm,78.96,11325.98,12416.212599999988,1090.2325999999885,29550.99,33659.372500000034,4108.382500000032
NG099,TYPE4,ROUTE2,August,422.29,Moderate,84.8,16497.91,16919.014399999985,421.1043999999856,44354.24,45608.620500000085,1254.3805000000866
NG099,TYPE4,ROUTE4,September,310.5,Moderate,92.14,13078.11,12623.934100000006,454.1758999999947,34316.03,34097.3123,218.71770000000106
NG099,TYPE4,ROUTE3,October,325.38,Calm,74.02,12095.61,14533.680700000003,2438.070700000002,32625.19,40797.349700000035,8172.1597000000365
NG099,TYPE4,ROUTE2,November,207.58,Stormy,72.44,8808.92,8791.956800000009,16.963199999991048,24198.72,24525.143500000006,326.4235000000044
NG099,TYPE4,ROUTE2,December,106.48,Stormy,89.38,4324.16,4312.590699999996,11.56930000000375,12260.96,12052.909299999992,208.05070000000705
NG100,TYPE3,ROUTE2,January,146.74,Moderate,83.14,2126.09,2625.965000000002,499.8750000000018,5566.51,6925.670199999999,1359.1601999999984
NG100,TYPE3,ROUTE4,February,130.97,Stormy,89.33,1731.78,1789.4817999999996,57.701799999999594,4479.48,4763.845199999995,284.36519999999564
NG100,TYPE3,ROUTE4,March,117.09,Moderate,89.97,1762.98,1763.862400000001,0.8824000000008709,4855.32,4849.908200000002,5.411799999998038
NG100,TYPE3,ROUTE3,April,183.03,Stormy,87.29,2093.83,2227.0597999999964,133.22979999999643,5849.03,6205.514000000008,356.48400000000856
NG100,TYPE3,ROUTE2,May,150.55,Moderate,71.64,2880.38,2695.719700000002,184.6602999999982,7966.11,7570.695899999992,395.41410000000724
NG100,TYPE3,ROUTE2,June,31.27,Stormy,75.56,589.65,389.5501000000006,200.09989999999937,1721.34,987.482800000001,733.8571999999989
NG100,TYPE3,ROUTE1,July,199.91,Stormy,92.46,2107.61,2588.9522999999954,481.34229999999525,6280.82,7284.563099999994,1003.7430999999942
NG100,TYPE3,ROUTE2,August,87.18,Stormy,88.56,1384.68,1447.4233999999976,62.743399999997564,4079.34,4194.096100000004,114.75610000000415
NG100,TYPE3,ROUTE2,September,105.12,Moderate,78.14,2096.23,1941.9157000000012,154.31429999999887,5243.89,5156.605100000008,87.28489999999238
NG100,TYPE3,ROUTE2,October,32.5,Moderate,86.15,466.75,468.81020000000024,2.0602000000002363,1356.68,1282.1903000000013,74.48969999999872
NG100,TYPE3,ROUTE4,November,127.28,Moderate,86.08,1910.31,1944.9100999999987,34.60009999999875,5518.55,5536.951599999996,18.401599999995597
NG100,TYPE3,ROUTE2,December,169.85,Moderate,86.52,2827.56,2610.655199999998,216.90480000000207,7755.53,7161.372200000013,594.1577999999863
NG101,TYPE3,ROUTE1,January,188.84,Stormy,80.93,2049.82,2628.767999999998,578.947999999998,5911.82,7211.287800000003,1299.467800000003
NG101,TYPE3,ROUTE1,February,165.63,Moderate,83.62,1971.63,2270.741300000001,299.11130000000094,5203.97,6056.384899999994,852.4148999999934
NG101,TYPE3,ROUTE1,March,86.77,Moderate,70.81,1132.71,1287.817600000002,155.10760000000187,2863.17,3423.1794000000004,560.0094000000004
NG101,TYPE3,ROUTE2,April,97.27,Calm,91.26,1731.31,1595.4395999999992,135.8704000000007,4462.29,4171.327499999999,290.96250000000055
NG101,TYPE3,ROUTE4,May,184.51,Calm,75.73,3578.44,3073.5837000000015,504.85629999999855,9582.76,8291.016900000002,1291.7430999999979
NG101,TYPE3,ROUTE3,June,127.45,Moderate,94.38,1744.33,1780.1724999999985,35.84249999999861,4976.68,5138.7725999999975,162.09259999999722
NG101,TYPE3,ROUTE1,July,23.36,Stormy,94.56,443.54,423.83310000000057,19.70689999999945,1174.66,1105.7440000000015,68.91599999999858
NG101,TYPE3,ROUTE2,August,165.73,Moderate,92.37,2969.75,2581.799799999999,387.95020000000113,8368.33,6980.950100000005,1387.3798999999954
NG101,TYPE3,ROUTE2,September,197.25,Calm,71.0,3848.79,3565.662899999997,283.1271000000029,10996.97,9918.577099999988,1078.3929000000117
NG101,TYPE3,ROUTE2,October,175.84,Calm,82.52,2365.94,2362.6406000000015,3.2993999999985135,6011.87,6144.248199999997,132.37819999999738
NG101,TYPE3,ROUTE3,November,64.04,Calm,85.89,1279.31,1131.1531999999993,148.15680000000066,3318.05,2975.2713999999955,342.77860000000464
NG101,TYPE3,ROUTE3,December,94.2,Moderate,77.1,1308.08,1365.6632000000006,57.583200000000716,3552.13,3747.9343000000026,195.8043000000025
NG102,TYPE3,ROUTE2,January,114.52,Stormy,74.26,1818.79,1728.7726,90.01739999999995,4779.11,4711.0313999999935,68.07860000000619
NG102,TYPE3,ROUTE3,February,105.11,Stormy,77.82,1822.47,1786.424000000001,36.04599999999914,5455.24,5193.634799999997,261.6052000000027
NG102,TYPE3,ROUTE1,March,50.68,Moderate,83.5,658.4,711.1153000000006,52.71530000000064,1848.7,1988.1510000000014,139.4510000000014
NG102,TYPE3,ROUTE3,April,199.16,Calm,80.75,3830.8,3369.9276999999943,460.8723000000059,10853.6,9485.974099999989,1367.6259000000118
NG102,TYPE3,ROUTE4,May,175.73,Stormy,92.99,1933.1,2174.280100000003,241.18010000000322,4847.72,5624.004899999992,776.2848999999915
NG102,TYPE3,ROUTE1,June,48.53,Stormy,87.03,696.44,735.4786000000006,39.03860000000054,1886.5,1991.6234000000002,105.12340000000017
NG102,TYPE3,ROUTE4,July,26.09,Moderate,88.67,292.06,358.52610000000016,66.46610000000015,846.15,973.9943999999996,127.84439999999961
NG102,TYPE3,ROUTE1,August,24.71,Stormy,92.46,410.23,409.9819000000005,0.2480999999995106,1121.76,1119.375799999999,2.384200000001101
NG102,TYPE3,ROUTE2,September,150.33,Moderate,78.43,1751.98,2442.773000000001,690.793000000001,5123.13,6732.980899999999,1609.8508999999985
NG102,TYPE3,ROUTE3,October,158.68,Moderate,85.79,2897.68,2352.475499999999,545.2045000000007,8586.74,6654.078100000002,1932.6618999999973
NG102,TYPE3,ROUTE4,November,175.33,Stormy,80.05,3327.01,2203.7083000000016,1123.3016999999986,9168.96,5946.667899999996,3222.2921000000033
NG102,TYPE3,ROUTE1,December,64.1,Moderate,71.07,1052.86,849.5015000000001,203.35849999999982,2719.52,2433.4428,286.0772000000002
NG103,TYPE1,ROUTE2,January,55.09,Moderate,82.32,1408.66,1463.9330000000014,55.273000000001275,4200.17,4191.440999999997,8.729000000002998
NG103,TYPE1,ROUTE1,February,99.99,Stormy,70.61,2906.95,2968.0032000000047,61.053200000004836,7690.27,8040.832200000005,350.56220000000485
NG103,TYPE1,ROUTE3,March,131.58,Moderate,94.5,3955.59,3841.1100000000033,114.47999999999683,10211.7,10315.599999999991,103.89999999999054
NG103,TYPE1,ROUTE2,April,68.15,Calm,80.78,2345.47,2126.1451000000006,219.32489999999916,5871.23,5474.3456000000015,396.8843999999981
NG103,TYPE1,ROUTE3,May,93.39,Moderate,94.24,2502.02,2580.9702999999963,78.95029999999633,7276.76,7321.062600000002,44.3026000000018
NG103,TYPE1,ROUTE2,June,124.49,Moderate,82.55,3699.02,3633.428100000001,65.59189999999899,10719.74,10399.315799999995,320.42420000000493
NG103,TYPE1,ROUTE4,July,84.89,Moderate,92.3,2964.84,2894.7424,70.09760000000006,8041.75,7914.245199999999,127.50480000000061
NG103,TYPE1,ROUTE1,August,78.78,Stormy,77.9,2209.73,2329.0018000000027,119.27180000000271,5967.94,6297.323199999993,329.38319999999385
NG103,TYPE1,ROUTE3,September,67.77,Calm,72.88,1944.87,2028.623799999998,83.75379999999814,4987.0,5176.137600000001,189.13760000000093
NG103,TYPE1,ROUTE4,October,85.83,Stormy,76.2,2479.44,2592.176300000001,112.73630000000094,6756.23,6876.560399999993,120.33039999999346
NG103,TYPE1,ROUTE4,November,144.88,Calm,80.26,4381.91,4410.188099999992,28.278099999992264,12877.71,12909.926499999985,32.2164999999859
NG103,TYPE1,ROUTE1,December,28.52,Calm,77.11,837.14,850.2258,13.085800000000063,2117.77,2203.2139999999968,85.44399999999678
NG104,TYPE1,ROUTE3,January,47.93,Calm,78.61,1662.33,1441.2452000000005,221.0847999999994,4601.41,3687.0933999999984,914.3166000000015
NG104,TYPE1,ROUTE2,February,26.53,Stormy,80.25,676.37,793.3187999999993,116.94879999999932,1862.64,2087.933299999999,225.29329999999868
NG104,TYPE1,ROUTE2,March,117.71,Moderate,73.32,3981.33,3942.164800000001,39.165199999999004,10293.55,10485.086100000017,191.53610000001754
NG104,TYPE1,ROUTE1,April,67.04,Stormy,87.78,2312.5,2205.377,107.12300000000005,5941.35,5760.423199999995,180.92680000000564
NG104,TYPE1,ROUTE4,May,107.12,Moderate,84.63,2710.02,3006.220099999999,296.2000999999991,7246.43,7983.387500000008,736.9575000000077
NG104,TYPE1,ROUTE1,June,91.89,Moderate,85.75,2603.57,2674.614100000004,71.04410000000371,7542.46,7683.928099999998,141.46809999999823
NG104,TYPE1,ROUTE3,July,70.54,Calm,83.83,2012.44,2044.9849000000008,32.54490000000078,5988.92,5965.8491,23.07089999999971
NG104,TYPE1,ROUTE3,August,118.59,Stormy,93.36,3849.79,3790.0849999999978,59.7050000000022,10891.74,10623.04579999999,268.694200000009
NG104,TYPE1,ROUTE2,September,126.17,Calm,90.27,3333.38,3501.3331000000017,167.95310000000154,9719.29,10005.132600000008,285.8426000000072
NG104,TYPE1,ROUTE1,October,111.52,Stormy,88.85,3415.0,3371.2373,43.76270000000022,8888.06,9015.197700000013,127.13770000001387
NG104,TYPE1,ROUTE3,November,121.05,Stormy,91.71,3612.88,3561.2949000000026,51.58509999999751,9497.04,9382.979500000003,114.06049999999777
NG104,TYPE1,ROUTE1,December,126.45,Moderate,78.75,4389.29,4239.209199999994,150.0808000000061,12427.05,11900.220400000015,526.8295999999846
NG105,TYPE1,ROUTE2,January,146.92,Moderate,94.16,5121.13,4758.1544,362.97559999999976,15049.01,13685.767500000007,1363.242499999993
NG105,TYPE1,ROUTE3,February,39.14,Calm,76.4,1233.0,1211.5789,21.421100000000024,3218.9,3269.8222999999975,50.92229999999745
NG105,TYPE1,ROUTE2,March,29.32,Stormy,88.73,998.43,945.6315999999985,52.79840000000149,2747.25,2571.6106999999993,175.63930000000073
NG105,TYPE1,ROUTE3,April,23.48,Stormy,84.96,732.26,715.9010000000003,16.358999999999696,2166.04,2075.994100000001,90.04589999999916
NG105,TYPE1,ROUTE4,May,118.88,Calm,90.43,3596.44,3538.251700000001,58.18829999999889,10409.53,10124.363800000014,285.16619999998693
NG105,TYPE1,ROUTE2,June,115.76,Stormy,73.54,3774.67,3811.1989999999996,36.52899999999954,10605.85,10633.754699999992,27.904699999991863
NG105,TYPE1,ROUTE4,July,64.62,Calm,89.78,1758.28,1776.8655999999994,18.58559999999943,5032.19,4937.098300000001,95.09169999999904
NG105,TYPE1,ROUTE1,August,85.26,Calm,93.51,2400.19,2546.042000000001,145.85200000000077,6743.53,7096.23430000001,352.70430000001033
NG105,TYPE1,ROUTE2,September,85.23,Calm,93.14,2677.39,2781.790100000001,104.4001000000012,6900.6,7700.1347,799.5346999999992
NG105,TYPE1,ROUTE4,October,64.89,Moderate,86.2,1678.35,1789.874100000002,111.52410000000214,4623.88,4855.230600000003,231.3506000000025
NG105,TYPE1,ROUTE2,November,100.23,Calm,84.45,2767.53,2888.628800000002,121.09880000000157,8050.61,8203.283099999995,152.67309999999543
NG105,TYPE1,ROUTE2,December,119.56,Stormy,81.55,4142.67,4039.9132999999983,102.75670000000173,11416.1,11050.114899999993,365.98510000000715
NG106,TYPE2,ROUTE4,January,101.68,Calm,92.42,2793.46,2709.819399999999,83.64060000000109,7184.56,7390.690900000012,206.13090000001193
NG106,TYPE2,ROUTE2,February,199.96,Moderate,87.14,4021.1,4568.948899999995,547.848899999995,10911.15,12459.918699999998,1548.7686999999987
NG106,TYPE2,ROUTE3,March,94.58,Stormy,77.79,2666.11,2607.3621999999955,58.747800000004645,7378.24,7200.915699999995,177.32430000000477
NG106,TYPE2,ROUTE1,April,158.15,Calm,90.28,3700.15,3779.8416000000025,79.69160000000238,10297.38,10640.511300000006,343.1313000000064
NG106,TYPE2,ROUTE4,May,81.07,Stormy,90.41,1858.1,1981.0585,122.95850000000019,4924.22,5326.048199999999,401.828199999999
NG106,TYPE2,ROUTE3,June,79.62,Moderate,84.6,1986.7,2022.8594000000014,36.15940000000137,5203.26,5385.688000000006,182.42800000000534
NG106,TYPE2,ROUTE1,July,187.55,Calm,94.95,5232.01,4516.081400000003,715.9285999999975,14232.56,12685.844700000014,1546.7152999999853
NG106,TYPE2,ROUTE4,August,86.36,Moderate,76.68,2029.35,2358.7333000000003,329.3833000000004,5125.13,6585.6976,1460.5676000000003
NG106,TYPE2,ROUTE1,September,116.35,Calm,76.55,2873.5,2999.375,125.875,8355.64,8388.173000000008,32.53300000000854
NG106,TYPE2,ROUTE3,October,67.59,Moderate,93.61,1892.97,1861.7585000000004,31.21149999999966,4751.55,4750.091499999996,1.4585000000042783
NG106,TYPE2,ROUTE2,November,176.6,Stormy,74.52,4402.43,4389.3789000000015,13.051099999998769,11452.53,12265.090899999996,812.560899999995
NG106,TYPE2,ROUTE4,December,68.35,Moderate,75.12,1878.34,1822.6926999999982,55.64730000000168,5420.74,5119.4824999999955,301.25750000000426
NG107,TYPE2,ROUTE4,January,132.29,Moderate,90.86,2716.79,3060.4883999999993,343.6983999999993,7866.08,8778.379699999992,912.2996999999923
NG107,TYPE2,ROUTE3,February,51.81,Calm,84.32,1039.12,1164.489099999999,125.36909999999921,3111.21,3317.832099999999,206.62209999999914
NG107,TYPE2,ROUTE4,March,89.31,Stormy,77.07,2369.8,2240.5337999999992,129.26620000000094,6149.52,6502.8939999999975,353.37399999999707
NG107,TYPE2,ROUTE2,April,187.46,Calm,93.94,3835.13,4278.625300000002,443.4953000000023,10239.12,11868.620000000006,1629.5000000000055
NG107,TYPE2,ROUTE4,May,111.39,Moderate,83.11,2602.31,2757.6154999999985,155.30549999999857,7576.72,7680.53149999999,103.81149999998979
NG107,TYPE2,ROUTE3,June,191.89,Moderate,79.38,5177.11,5015.513899999992,161.59610000000794,13613.37,13178.450200000012,434.91979999998875
NG107,TYPE2,ROUTE2,July,166.94,Moderate,83.32,4915.84,4804.695400000008,111.14459999999235,12342.39,12372.246799999997,29.856799999997747
